accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,temp
-0.14177473905,-0.6538387754499999,9.53838908925,0.17542000000000002,0.011340000000000001,-0.36834000000000006,4.22625,-0.22750000000000004,2.31875,19.5
-0.18125631194999997,-0.6675975054,9.5928258034,0.17206,-0.00462,-0.37198000000000003,3.8412500000000005,-0.11375000000000002,2.44125,19.5
-0.14117653339999997,-0.6975077879,9.5617191096,0.1729,0.0029400000000000003,-0.36050000000000004,4.0600000000000005,-0.13125,2.2837500000000004,19.5
-0.11724830739999999,-0.6879364974999999,9.401998201049999,0.1729,0.004900000000000001,-0.35966000000000004,3.8587500000000006,-0.34125000000000005,2.4762500000000003,19.5
-0.11425727914999999,-0.7100701065499999,9.535398060999999,0.17178000000000002,-0.00042,-0.36512000000000006,3.6312500000000005,-0.15750000000000003,2.4062500000000004,19.5
-0.13698909385,-0.6891329087999999,9.455238503899999,0.16926000000000002,0.00602,-0.36722000000000005,3.87625,-0.45500000000000007,2.5725000000000002,19.5
-0.09810572659999998,-0.8787640998499999,9.489934431599998,0.17514000000000002,0.0012600000000000003,-0.36540000000000006,3.8500000000000005,-0.07,2.4675000000000002,19.5
-0.10408778309999998,-0.6957131709499998,9.4097748745,0.17710000000000004,0.0021000000000000003,-0.36554000000000003,4.340000000000001,-0.16625,2.2225,19.5
-0.09391828705,-0.69690958225,9.4791667299,0.17010000000000003,0.0009800000000000002,-0.36960000000000004,3.8850000000000002,-0.23625000000000002,2.205,19.5
-0.08434699664999999,-0.6586244206499999,9.5258267706,0.17234,-0.0012600000000000003,-0.36400000000000005,3.9200000000000004,-0.14,2.33625,19.5
-0.14536397295,-0.66819571105,9.530014210149998,0.17766,0.00462,-0.35868,3.8412500000000005,-0.5162500000000001,2.4062500000000004,19.5
-0.10348957745,-0.7070790782999999,9.514460863249997,0.17346,0.00406,-0.3703,4.025,-0.385,2.3975000000000004,19.5
-0.12203395259999998,-0.6771687957999999,9.4145605197,0.17710000000000004,0.011340000000000001,-0.3668,3.7625,-0.14875000000000002,2.42375,19.5
-0.09870393224999999,-0.65623159805,9.527023181899999,0.16646,0.009940000000000001,-0.37086,4.095000000000001,-0.28875,2.1875,19.5
-0.12083754129999999,-0.67896341275,9.4851487864,0.16422000000000003,0.0054600000000000004,-0.36568,3.9987500000000002,-0.24500000000000002,2.3887500000000004,19.5
-0.1447657673,-0.705882667,9.59103118645,0.18158000000000002,0.007700000000000001,-0.35840000000000005,3.9987500000000002,-0.28,2.4937500000000004,19.5
-0.12023933564999999,-0.6987041992,9.4983093107,0.16926000000000002,0.0029400000000000003,-0.36442,4.41,-0.1925,2.2575000000000003,19.5
-0.12203395259999998,-0.7130611348,9.5162554802,0.17878000000000002,0.0071400000000000005,-0.35672000000000004,4.305000000000001,-0.16625,2.2225,19.5
-0.11904292434999998,-0.6544369810999998,9.50608598415,0.1743,0.006860000000000001,-0.35672000000000004,3.87625,-0.43750000000000006,2.31,19.5
-0.09272187574999999,-0.67298135625,9.491729048549999,0.17934,-0.0021000000000000003,-0.37044000000000005,4.112500000000001,-0.45500000000000007,2.5375,19.5
-0.1328016543,-0.7064808726499999,9.512666246299998,0.16478000000000004,0.0029400000000000003,-0.37324,4.22625,-0.42875,2.33625,19.5
-0.1339980656,-0.76749784895,9.4672026169,0.17878000000000002,-0.0054600000000000004,-0.35672000000000004,3.9200000000000004,-0.22750000000000004,2.2750000000000004,19.5
-0.1519442351,-0.6580262149999999,9.3523471321,0.17934,0.006580000000000001,-0.36456000000000005,3.7362500000000005,-0.14875000000000002,2.45875,19.5
-0.14057832774999998,-0.68614188055,9.4444708022,0.18466000000000002,0.006860000000000001,-0.36218,4.112500000000001,-0.39375000000000004,2.1700000000000004,19.5
-0.14895320685,-0.6711867392999998,9.460024149099999,0.17962,0.00854,-0.36302000000000006,3.6400000000000006,0.00875,2.3800000000000003,19.5
-0.0634097989,-0.70887369525,9.486345197699999,0.18018,-0.0015400000000000001,-0.36806000000000005,4.112500000000001,-0.49000000000000005,2.56375,19.5
-0.09870393224999999,-0.68494546925,9.53838908925,0.1729,0.0037800000000000004,-0.35952000000000006,3.8412500000000005,-0.14,2.2575000000000003,19.5
-0.14536397295,-0.6699903279999999,9.460622354749999,0.17206,-0.0029400000000000003,-0.36792,4.20875,-0.35875,2.555,19.5
-0.14536397295,-0.71605216305,9.5425765288,0.17654000000000003,0.0035000000000000005,-0.36428000000000005,3.77125,-0.14875000000000002,2.31875,19.5
-0.10588240005,-0.68733829185,9.51565727455,0.18214000000000002,0.007420000000000001,-0.37128000000000005,3.7362500000000005,-0.25375000000000003,2.2837500000000004,19.5
-0.14057832774999998,-0.7124629291499999,9.5425765288,0.17654000000000003,-0.0029400000000000003,-0.36652,3.8587500000000006,-0.2625,2.54625,19.5
-0.11066804524999999,-0.6981059935499999,9.513264451949999,0.18018,0.01246,-0.35910000000000003,3.8237500000000004,-0.09625,2.4325,19.5
-0.13998012209999997,-0.7118647235,9.776474937949999,0.17738000000000004,0.01106,-0.36876000000000003,4.095000000000001,-0.08750000000000001,2.3712500000000003,19.5
-0.07956135144999998,-0.7375875664499998,9.23928626425,0.17710000000000004,0.012180000000000002,-0.36736,3.77125,-0.5425000000000001,2.44125,19.5
-0.0789631458,-0.59042897655,9.489934431599998,0.16954000000000002,0.00014000000000000001,-0.37044000000000005,3.7362500000000005,-0.32375000000000004,2.5725000000000002,19.5
-0.1698904046,-0.7579265585499999,10.06361364995,0.17850000000000002,0.010500000000000002,-0.36358,4.0687500000000005,-0.13125,2.4762500000000003,19.5
-0.18664016279999998,-0.80817583315,9.644869694949998,0.16842000000000001,0.007980000000000001,-0.35784000000000005,4.03375,-0.24500000000000002,2.4675000000000002,19.5
0.00658026215,-0.6640082714999999,9.553344230499999,0.17206,-0.0037800000000000004,-0.3724,4.0600000000000005,-0.09625,2.4850000000000003,19.5
-0.22671994134999998,-0.7788637562999999,9.669994332249999,0.17402,0.01106,-0.37254000000000004,4.0687500000000005,-0.09625,2.3275,19.5
-0.12502498085,-0.7022934331,9.549754996599999,0.17458,-0.00322,-0.3647,3.8937500000000003,-0.27125000000000005,2.4937500000000004,19.5
-0.08195417405,-0.66460647715,9.4528456813,0.17710000000000004,0.004900000000000001,-0.36246000000000006,4.305000000000001,-0.29750000000000004,2.2925000000000004,19.5
-0.10289137179999999,-0.6951149652999999,9.5617191096,0.17150000000000004,0.0007000000000000001,-0.37814000000000003,3.7625,-0.22750000000000004,2.3800000000000003,19.5
-0.1292124204,-0.693918554,9.48096134685,0.17962,0.011620000000000002,-0.36890000000000006,3.9112500000000003,-0.22750000000000004,2.30125,19.5
-0.13938191645,-0.7106683122,9.553942436149999,0.17234,0.00042,-0.37100000000000005,4.112500000000001,-0.25375000000000003,2.33625,19.5
-0.1363908882,-0.7118647235,9.487541608999999,0.17206,0.004900000000000001,-0.37212000000000006,4.0425,-0.16625,2.3537500000000002,19.5
-0.11665010174999998,-0.6376872229,9.51805009715,0.17374,0.008260000000000002,-0.37268000000000007,3.9725000000000006,-0.27125000000000005,2.54625,19.5
-0.11186445655,-0.6855436748999999,9.51685368585,0.17850000000000002,-0.00602,-0.36764,3.6225000000000005,-0.5425000000000001,2.3887500000000004,19.5
-0.29371897415,-0.51266224205,9.432506689199998,0.17766,-0.00322,-0.36862000000000006,3.99,0.10500000000000001,2.56375,19.5
-0.1806581063,-0.7351947438499999,9.57188860565,0.17542000000000002,0.0035000000000000005,-0.37128000000000005,3.9375000000000004,-0.31500000000000006,2.3275,19.5
-0.11545369045,-0.7034898444000001,9.4672026169,0.17374,0.00042,-0.36008000000000007,3.9462500000000005,-0.20125,2.2750000000000004,19.5
-0.09810572659999998,-0.7004988161499999,9.513264451949999,0.17150000000000004,0.0015400000000000001,-0.35882000000000003,4.130000000000001,-0.28875,2.42375,19.5
-0.13459627124999998,-0.6777670014499999,9.476773907299998,0.17486000000000002,-0.004340000000000001,-0.36428000000000005,3.9462500000000005,0.043750000000000004,2.2487500000000002,19.5
-0.12981062605,-0.7238288365,9.46780082255,0.17570000000000002,-0.00322,-0.36218,4.0687500000000005,-0.061250000000000006,2.345,19.5
-0.11425727914999999,-0.7154539574000001,9.5365944723,0.17962,0.00042,-0.37520000000000003,4.2175,-0.17500000000000002,2.56375,19.5
-0.1112662509,-0.7082754896000001,9.442077979599999,0.17318,-0.0007000000000000001,-0.36288000000000004,3.6662500000000002,-0.37625000000000003,2.56375,19.5
-0.12203395259999998,-0.6903293201,9.547960379649998,0.17542000000000002,-0.0029400000000000003,-0.36988000000000004,3.7450000000000006,-0.24500000000000002,2.3800000000000003,19.5
-0.11964112999999998,-0.6819544409999999,9.46540799995,0.17206,0.0029400000000000003,-0.36582000000000003,4.1475,-0.17500000000000002,2.45875,19.5
-0.13579268255,-0.6777670014499999,9.5042913672,0.1729,0.00042,-0.36078000000000005,3.9987500000000002,-0.385,2.31875,19.5
-0.11844471869999999,-0.6927221427,9.4935236655,0.16674,0.004900000000000001,-0.37604000000000004,4.01625,-0.31500000000000006,2.555,19.5
-0.1088734283,-0.6981059935499999,9.5102734237,0.16366000000000003,-0.0018200000000000002,-0.37366000000000005,4.086250000000001,-0.20125,2.5112500000000004,19.5
-0.12263215824999998,-0.71605216305,9.535996266649999,0.16758,-0.0021000000000000003,-0.36890000000000006,3.5525,-0.35000000000000003,2.2925000000000004,19.5
-0.13220344865,-0.6981059935499999,9.412765902749998,0.17486000000000002,-0.00406,-0.36890000000000006,4.03375,-0.29750000000000004,2.3800000000000003,19.5
-0.12622139215,-0.7004988161499999,9.510871629349998,0.16954000000000002,0.00238,-0.37632000000000004,3.8325000000000005,-0.21000000000000002,2.3800000000000003,19.5
-0.11006983959999998,-0.7016952274499999,9.433703100499999,0.17626000000000003,0.00042,-0.36344000000000004,3.8237500000000004,-0.21000000000000002,2.2750000000000004,19.5
-0.12083754129999999,-0.69212393705,9.52044291975,0.16926000000000002,-0.00854,-0.36890000000000006,4.235,-0.28,2.45875,19.5
-0.15553346899999998,-0.6837490579499998,9.4672026169,0.17626000000000003,-0.0037800000000000004,-0.36358,4.01625,-0.25375000000000003,2.44125,19.5
-0.1351944769,-0.68733829185,9.5198447141,0.16870000000000002,-0.006300000000000001,-0.37394000000000005,3.99,-0.061250000000000006,2.3887500000000004,19.5
-0.10947163395000001,-0.6837490579499998,9.5054877785,0.16758,-0.006860000000000001,-0.35882000000000003,3.9725000000000006,0.00875,2.4062500000000004,19.5
-0.12502498085,-0.7070790782999999,9.475577496,0.18550000000000003,0.0029400000000000003,-0.37394000000000005,4.2,-0.15750000000000003,2.3800000000000003,19.5
-0.12562318649999998,-0.7070790782999999,9.480363141199998,0.17514000000000002,-0.007980000000000001,-0.35490000000000005,3.99,-0.2625,2.5025000000000004,19.5
-0.16809578764999997,-0.68494546925,9.5258267706,0.18270000000000003,-0.0071400000000000005,-0.36050000000000004,3.98125,-0.1925,2.4937500000000004,19.5
-0.1304088317,-0.7022934331,9.5162554802,0.18214000000000002,-0.0021000000000000003,-0.35784000000000005,4.0512500000000005,-0.13125,2.4325,19.5
-0.13998012209999997,-0.6759723844999999,9.44028336265,0.17906000000000002,-0.0018200000000000002,-0.35840000000000005,4.19125,-0.1925,2.2225,19.5
-0.1304088317,-0.6975077879,9.5425765288,0.17794000000000001,0.009380000000000001,-0.36148,4.103750000000001,-0.28875,2.3275,19.5
-0.13459627124999998,-0.69212393705,9.5054877785,0.17598000000000003,-0.0007000000000000001,-0.36274,3.9987500000000002,-0.22750000000000004,2.5900000000000003,19.5
-0.13698909385,-0.7028916387499999,9.54197832315,0.17514000000000002,-0.00462,-0.37926000000000004,3.7275000000000005,-0.23625000000000002,2.4325,19.5
-0.12143574694999999,-0.6891329087999999,9.63290558195,0.17066000000000003,0.005180000000000001,-0.37156000000000006,3.87625,-0.41125000000000006,2.3887500000000004,19.5
-0.1363908882,-0.7381857721,9.552746024849998,0.17570000000000002,-0.009100000000000002,-0.36960000000000004,4.01625,-0.5162500000000001,2.3800000000000003,19.5
-0.12323036389999999,-0.7064808726499999,9.638887638449999,0.17402,-0.004900000000000001,-0.36246000000000006,3.9287500000000004,-0.55125,2.4675000000000002,19.5
-0.08135596839999999,-0.6711867392999998,9.4576313265,0.16702,-0.0015400000000000001,-0.37016000000000004,4.095000000000001,-0.20125,2.4062500000000004,19.5
-0.10468598874999999,-0.67896341275,9.552746024849998,0.17514000000000002,0.007420000000000001,-0.35966000000000004,3.8150000000000004,-0.00875,2.52875,19.5
-0.1483550012,-0.6963113766000001,9.468997233849999,0.17570000000000002,-0.00322,-0.36274,4.2700000000000005,-0.36750000000000005,2.2225,19.5
-0.11425727914999999,-0.6903293201,9.486345197699999,0.18074,0.004900000000000001,-0.36078000000000005,4.121250000000001,-0.32375000000000004,2.30125,19.5
-0.15672988029999999,-0.7070790782999999,9.48455058075,0.17542000000000002,-0.00042,-0.37156000000000006,3.9725000000000006,-0.23625000000000002,2.2925000000000004,19.5
-0.1339980656,-0.7082754896000001,9.608977355949998,0.17010000000000003,-0.00462,-0.36932000000000004,4.331250000000001,-0.23625000000000002,2.4762500000000003,19.5
-0.10408778309999998,-0.6915257314000001,9.4624169717,0.17262,-0.0035000000000000005,-0.37226000000000004,4.095000000000001,-0.27125000000000005,2.3625000000000003,19.5
-0.12562318649999998,-0.6699903279999999,9.514460863249997,0.1743,-0.0035000000000000005,-0.36638000000000004,4.0512500000000005,-0.28875,2.345,19.5
-0.13698909385,-0.6933203483499999,9.439685156999998,0.17766,-0.010780000000000001,-0.37702,3.9462500000000005,-0.24500000000000002,2.45875,19.5
-0.10468598874999999,-0.6999006105,9.4971128994,0.1729,-0.005180000000000001,-0.36722000000000005,3.9637500000000006,-0.23625000000000002,2.345,19.5
-0.13100703735,-0.6843472635999999,9.45822953215,0.17318,0.00042,-0.36092,3.8587500000000006,-0.11375000000000002,2.45875,19.5
-0.14356935599999998,-0.7154539574000001,9.547960379649998,0.17066000000000003,-0.0007000000000000001,-0.36848000000000003,4.322500000000001,-0.30625,2.345,19.5
-0.1351944769,-0.7064808726499999,9.5641119322,0.17010000000000003,-0.0054600000000000004,-0.37100000000000005,3.7625,-0.16625,2.45,19.5
-0.12023933564999999,-0.6915257314000001,9.449854653049998,0.1743,-0.006580000000000001,-0.36232000000000003,3.8850000000000002,-0.32375000000000004,2.2925000000000004,19.5
-0.10229316614999999,-0.7734799054499999,10.262217925749999,0.17150000000000004,-0.00574,-0.36232000000000003,4.48,0.14,2.1875,19.5
-0.11006983959999998,-0.7094719009,9.412765902749998,0.17402,-0.004340000000000001,-0.3577,3.8500000000000005,-0.21000000000000002,2.3712500000000003,19.5
-0.1268195978,-0.65623159805,9.451649269999999,0.17738000000000004,0.0035000000000000005,-0.36008000000000007,4.138750000000001,-0.12250000000000001,2.3537500000000002,19.5
-0.10947163395000001,-0.7477570625,9.513264451949999,0.1729,0.0029400000000000003,-0.3577,3.9462500000000005,-0.27125000000000005,4.4625,19.5
-0.15613167464999997,-0.7363911551499999,9.5772724565,0.17262,-0.008260000000000002,-0.36456000000000005,3.77125,-0.043750000000000004,2.345,19.5
-0.07118647234999999,-0.6508477471999999,9.50608598415,0.18102000000000001,0.0012600000000000003,-0.37310000000000004,4.0425,-0.43750000000000006,2.2662500000000003,19.5
-0.05204389154999999,-0.7136593404499999,9.442676185249999,0.17850000000000002,-0.00238,-0.3936800000000001,3.9200000000000004,-0.31500000000000006,2.44125,19.5
-0.1387837108,-0.69930240485,9.468399028199999,0.1673,-0.0012600000000000003,-0.37632000000000004,3.8412500000000005,-0.07875000000000001,2.3800000000000003,19.5
-0.0646062102,-0.7375875664499998,9.4612205604,0.17038000000000003,0.0012600000000000003,-0.36288000000000004,3.99,-0.09625,2.5375,19.5
-0.15134602945,-0.7256234534499999,9.510871629349998,0.17066000000000003,0.0009800000000000002,-0.36372000000000004,4.22625,-0.08750000000000001,2.345,19.5
-0.23330020349999997,-0.5240281494,9.534201649699998,0.17346,-0.005180000000000001,-0.35574,3.9725000000000006,-0.34125000000000005,2.3887500000000004,19.5
-0.1734796385,-0.6759723844999999,9.549754996599999,0.1799,0.0012600000000000003,-0.37170000000000003,4.0425,-0.28,2.24,19.5
-0.10289137179999999,-0.6837490579499998,9.4624169717,0.1729,0.0009800000000000002,-0.3647,3.6575,-0.14875000000000002,2.33625,19.5
-0.1483550012,-0.6831508522999998,9.4983093107,0.16450000000000004,-0.00462,-0.37338000000000005,4.138750000000001,-0.42000000000000004,2.5987500000000003,19.5
-0.08015955709999999,-0.6418746624499999,9.47497929035,0.16954000000000002,0.0007000000000000001,-0.36302000000000006,4.19125,0.10500000000000001,2.5200000000000005,19.5
-0.059222359349999996,-0.7016952274499999,9.598209654249999,0.16702,-0.005180000000000001,-0.37100000000000005,4.3925,-0.052500000000000005,2.5112500000000004,19.5
-0.18245272324999998,-0.6951149652999999,9.490532637249999,0.17458,-0.009100000000000002,-0.36106000000000005,3.77125,-0.21875000000000003,2.44125,19.5
-0.12203395259999998,-0.7375875664499998,9.5282195932,0.17542000000000002,0.0018200000000000002,-0.36036,3.64875,-0.31500000000000006,2.4325,19.5
-0.15433705769999997,-0.6556333924,9.507282395449998,0.17458,0.00406,-0.36176,3.8237500000000004,-0.16625,2.42375,19.5
-0.13998012209999997,-0.6867400861999999,9.45464029825,0.1743,-0.00882,-0.37072000000000005,4.0600000000000005,0.08750000000000001,2.5025000000000004,19.5
-0.11665010174999998,-0.6891329087999999,9.49890751635,0.18354,0.004900000000000001,-0.36666000000000004,3.9637500000000006,-0.13125,2.3800000000000003,19.5
-0.14297115034999996,-0.7130611348,9.5365944723,0.17234,-0.0037800000000000004,-0.37310000000000004,4.077500000000001,0.052500000000000005,2.3275,19.5
-0.11784651304999999,-0.6759723844999999,9.486943403349999,0.17794000000000001,0.0012600000000000003,-0.37016000000000004,3.9550000000000005,-0.31500000000000006,2.23125,19.5
-0.12741780345,-0.6735795618999999,9.553344230499999,0.17318,-0.00238,-0.36638000000000004,3.8150000000000004,-0.026250000000000002,2.24,19.5
-0.11066804524999999,-0.69930240485,9.552746024849998,0.17178000000000002,0.006300000000000001,-0.35812000000000005,3.9200000000000004,-0.23625000000000002,2.4675000000000002,19.5
-0.16689937635,-0.7142575461,9.47617570165,0.17234,-0.0054600000000000004,-0.37184000000000006,4.025,-0.20125,2.45,19.5
-0.1339980656,-0.6484549245999999,9.537790883599998,0.16954000000000002,0.0029400000000000003,-0.36442,3.75375,-0.3325,2.4325,19.5
-0.20219350969999997,-0.6903293201,9.49412187115,0.17542000000000002,0.0054600000000000004,-0.3633,3.7887500000000003,-0.31500000000000006,2.30125,19.5
-0.12562318649999998,-0.68015982405,9.576076045199999,0.17262,0.0021000000000000003,-0.37296,4.0425,-0.21875000000000003,2.23125,19.5
-0.11665010174999998,-0.6837490579499998,9.46540799995,0.1729,0.00574,-0.36540000000000006,4.2175,-0.36750000000000005,2.4937500000000004,19.5
-0.17228322719999997,-0.5383850849999999,9.637691227149999,0.17262,0.00462,-0.36946,3.9462500000000005,-0.14875000000000002,2.3712500000000003,19.5
-0.046660040699999995,-0.7166503687,9.4887380203,0.18074,-0.0021000000000000003,-0.37604000000000004,4.45375,-0.25375000000000003,2.2750000000000004,19.5
-0.09391828705,-0.6604190375999999,9.443274390900001,0.17234,0.0015400000000000001,-0.3612,3.5000000000000004,-0.23625000000000002,2.2837500000000004,19.5
-0.1304088317,-0.7076772839499998,9.646664311899999,0.17598000000000003,-0.006580000000000001,-0.37394000000000005,3.4912500000000004,-0.28,2.1612500000000003,19.5
-0.08793623055000001,-0.7082754896000001,9.443274390900001,0.17094000000000004,0.0037800000000000004,-0.37436,4.2700000000000005,-0.36750000000000005,2.345,19.5
-0.12502498085,-0.6975077879,9.547362174,0.17374,-0.0071400000000000005,-0.36694000000000004,3.9725000000000006,-0.16625,2.4762500000000003,19.5
-0.12203395259999998,-0.6777670014499999,9.4348995118,0.17542000000000002,0.0012600000000000003,-0.36526000000000003,4.19125,-0.37625000000000003,2.52875,19.5
-0.107677017,-0.6897311144499999,9.57308501695,0.17626000000000003,0.006300000000000001,-0.36288000000000004,3.77125,-0.11375000000000002,2.31875,19.5
-0.13459627124999998,-0.7226324252,9.455836709549999,0.16982000000000003,0.006860000000000001,-0.37198000000000003,4.03375,-0.3325,2.5200000000000005,19.5
-0.1004985492,-0.6981059935499999,9.480363141199998,0.1729,0.0009800000000000002,-0.36596000000000006,4.086250000000001,-0.052500000000000005,2.31,19.5
-0.12622139215,-0.7339983325499999,9.487541608999999,0.16758,0.00406,-0.35602000000000006,3.8937500000000003,-0.2625,2.4062500000000004,19.5
-0.14895320685,-0.6843472635999999,9.52522856495,0.17234,0.00406,-0.36778000000000005,4.305000000000001,-0.25375000000000003,2.30125,19.5
-0.13938191645,-0.6520441584999999,9.5413801175,0.17178000000000002,0.0018200000000000002,-0.36386,3.98125,-0.24500000000000002,2.3800000000000003,19.5
-0.1268195978,-0.69092752575,9.4576313265,0.17458,-0.0035000000000000005,-0.37366000000000005,3.7975000000000003,-0.09625,2.44125,19.5
-0.11066804524999999,-0.7351947438499999,9.480363141199998,0.17654000000000003,-0.007980000000000001,-0.3759,4.305000000000001,-0.22750000000000004,2.3537500000000002,19.5
-0.1268195978,-0.7136593404499999,9.43071207225,0.17878000000000002,-0.0018200000000000002,-0.37436,3.9725000000000006,-0.052500000000000005,2.6162500000000004,19.5
-0.1112662509,-0.68015982405,9.49890751635,0.1743,-0.0029400000000000003,-0.35742,3.9112500000000003,-0.23625000000000002,2.3887500000000004,19.5
-0.09690931529999999,-0.67298135625,9.3858466485,0.17794000000000001,0.00042,-0.36554000000000003,4.086250000000001,-0.4025,2.415,19.5
-0.12741780345,-0.7172485743499999,9.57667425085,0.17178000000000002,-0.0037800000000000004,-0.3796800000000001,3.6225000000000005,-0.30625,2.33625,19.5
-0.12562318649999998,-0.7124629291499999,9.4707918508,0.17822000000000002,0.00882,-0.36652,3.64875,-0.31500000000000006,2.4675000000000002,19.5
-0.12502498085,-0.7082754896000001,9.53121062145,0.17514000000000002,-0.007420000000000001,-0.37898000000000004,4.130000000000001,-0.061250000000000006,2.2837500000000004,19.5
-0.13339985995,-0.7028916387499999,9.451051064349999,0.17150000000000004,0.007420000000000001,-0.36358,3.4037500000000005,-0.13125,2.44125,19.5
-0.09272187574999999,-0.7016952274499999,9.518648302799999,0.17598000000000003,-0.00322,-0.36288000000000004,4.121250000000001,-0.385,2.3625000000000003,19.5
-0.13100703735,-0.6089733517,9.442077979599999,0.17598000000000003,0.006300000000000001,-0.35756000000000004,4.086250000000001,-0.525,2.5025000000000004,19.5
-0.13220344865,-0.7070790782999999,9.512068040649998,0.17514000000000002,-0.006300000000000001,-0.36568,4.235,-0.18375000000000002,2.1525000000000003,19.5
-0.1304088317,-0.7274180704000001,9.52163933105,0.17010000000000003,0.00238,-0.36218,3.9112500000000003,-0.28,4.45375,19.5
-0.10648060570000001,-0.6705885336499999,9.426524632699998,0.1799,0.0012600000000000003,-0.37044000000000005,3.6750000000000003,-0.25375000000000003,2.52875,19.5
-0.15254244074999998,-0.68015982405,9.547362174,0.18214000000000002,0.00574,-0.37366000000000005,3.8500000000000005,-0.31500000000000006,2.19625,19.5
